Row ID,Tanggal,Tweet ID,User ,Tweet,Web
76,3/24/2021 1:36,1.37E+18,Rangga, @__RismaWidiono_ @ChusnulCh__ @aniesbaswedan Klau Indonesia gak mau tenggelam saat musim hujan...jangan biarkan orang itu jadi presiden...contohnya DKI selama dia menjabat rumah gue kebanjiran mulu...padahal saat Ahok Gubernur bebas banjir..,https://t.co/Rg6x3wGj3a
77,3/24/2021 1:35,1.37E+18,Enno Setyono," @roastchilds @RBTHIndonesia @Alva47831808 @estananto @mohmahfudmd @KPI_Pusat @TwitterID @BSSN_RI @BIN_Official Hanya di jaman anies dki dpat penghargaan begitu banyak,banjirpun skrg terjd hanya di cip,melayu saja,beda dgn jmn jokowi ahok istana sampe banjir mereka berdua malu makanya sewa buzzer receh kaya lu mengikuti perintah kaka pembina",https://t.co/lAW3a9y2Ks
78,3/24/2021 1:30,1.37E+18,Mehmedjava," @YusufRelep71582 @yusuf_dumdum Halah si @yusuf_dumdum..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum  ?????",https://t.co/kqbM05ODJT
79,3/24/2021 1:30,1.37E+18,Mehmedjava," @stegi_stego @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/HBCoaXo27E
80,3/24/2021 1:30,1.37E+18,Mehmedjava," @kundari_dwi @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/xKX4CmPR4k
81,3/24/2021 1:30,1.37E+18,Mehmedjava," @bejokdi @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/ZcB6QbUekN
82,3/24/2021 1:30,1.37E+18,Mehmedjava," @PermadiReds @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/rCss9pyTqF
83,3/24/2021 1:29,1.37E+18,Mehmedjava," @cptmks @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/ZPaIwRVSo7
84,3/24/2021 1:29,1.37E+18,Mehmedjava," @yadisuy29311165 @yusuf_dumdum Halah si @yusuf_dumdum ..... yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/ZkGTiVsx99
85,3/24/2021 1:29,1.37E+18,Mehmedjava," @yusuf_dumdum Halah si @yusuf_dumdum .....yg DIAM ketika banjir Kalsel tapi NYIYIR ketika banjir DKI, kamu sejenis makhluk apa sih @yusuf_dumdum?????",https://t.co/eOVAzSQHla
86,3/24/2021 0:42,1.37E+18,Edu," @KeikaSisi @eLFathir_ @PrasetyoEdi_ @imadya @PDI_Perjuangan Tahu sama tahu aja gimana semua anggota dprd dki jakarta fraksi pdip itu sekarang.
Byk yg duga kena longsoran dana dari gubernur oposisi itu.Tinggal buktikan mau gelar pansus banjir tdk yg pernah dikemukakan. Jawaban... Tunggu 2024. Jgn pilih anggota dprd yg saat ini menjabat.",https://t.co/v7CxtrZnNy
87,3/24/2021 0:39,1.37E+18,JatrAwae," Hai cebong semuanya apakah semalam mimpi makan enak dan dpat uang saku karena musim mulai kemarau jadi harapan paling besar dari banjir DKI dah ga ada lagi..,,jadilah cebong Dongo di dunia dan Akherat aamiin",https://t.co/NzHOX9amlK
88,3/24/2021 0:38,1.37E+18,Zuhri, RT @Metro_TV: Banjir yang melanda sejumlah wilayah di DKI Jakarta terutama Jakarta Selatan berdampak terhadap aktivitas dan ekonomi masyarakat,
89,3/23/2021 23:04,1.37E+18,Kirana, RT @TsamaraDKI: Fokus saja urus banjir. Kok malah sibuk mengerahkan pasukan media sosial utk menutupi exposure negatif? ,
90,3/23/2021 22:04,1.37E+18,JAYALAH NEGRIKU, RT @Canda_Bisnis2: Air tanah di sedot.Tanah DKI turun. Air laut naik. Ahok Mau ambil 15% dr Reklamasi Buat DAM spt Belanda Agar DKI bebas banjir,
91,3/23/2021 21:46,1.37E+18,It's me NingOY, RT @Canda_Bisnis2: Air tanah di sedot.Tanah DKI turun. Air laut naik. Ahok Mau ambil 15% dr Reklamasi Buat DAM spt Belanda Agar DKI bebas banjir,
92,3/23/2021 21:27,1.37E+18,Anak Negeri, @nangkhoer @MardaniAliSera @aniesbaswedan Dan PLT akan benahi banjir DKI slama 2 tahun bertugas.,
93,3/23/2021 17:14,1.37E+18,SEWA TRUK," RT @DKIJakarta: Teman-teman mungkin masih ingat banjir yang melanda DKI Jakarta, pada 1 Januari 2020, kekeringan di Tanah Abang pada tahun 2018",
94,3/23/2021 15:53,1.37E+18,one to me see aLan, RT @Canda_Bisnis2: Air tanah di sedot.Tanah DKI turun. Air laut naik. Ahok Mau ambil 15% dr Reklamasi Buat DAM spt Belanda Agar DKI bebas banjir,
95,3/23/2021 15:17,1.37E+18,BUZZER NKRI, RT @Canda_Bisnis2: Air tanah di sedot.Tanah DKI turun. Air laut naik. Ahok Mau ambil 15% dr Reklamasi Buat DAM spt Belanda Agar DKI bebas banjir,
96,3/23/2021 15:17,1.37E+18,Karma itu NyAta...," RT @Uki23: Kalau mengikutkan data BPBD tahun 2016, 2017, 2018 ada fakta yang disembunyikan Pemprov DKI. Jumlah pengungsi meningkat",
97,3/23/2021 12:59,1.37E+18,Moh Jazuli," @achmads21160315 @SKHery8 @YusnalOezer @hnurwahid @PKSejahtera @Dieksalsa_ @Are_nots Banjir didaerah lain tidak seheboh DKI .. karena sudah pada PAHAM .. klo daerah lain sudah berupaya ...
Beda dengan @aniesbaswedan yg hanya berkutat pada : Naturalisasi - Normalisasi. Sunatulloh - air masuk ke tanah",https://t.co/A6anVUslfr
98,3/23/2021 11:32,1.37E+18,Aline Ginting," RT @MrsRachelIn: @eLFathir_ Yg ga pernah disindir gub dki ... .. mau banjir , mau bohong soal Dp 0 rp , mau glontorkan dana hampir 1 trilyiun untuk APBD",
99,3/23/2021 10:20,1.37E+18,Okezone,"Atasi Banjir, Pemprov DKI Percepat Pembangunan Waduk Kampung Kandang #LengkapCepatBeritanya #BeritaTerkini #BeritaTerkini #NewsUpdate",https://t.co/ogn9orqhxi
100,3/23/2021 8:23,1.37E+18,Nonaretwet," RT @Uki23: Kalau mengikutkan data BPBD tahun 2016, 2017, 2018 ada fakta yang disembunyikan Pemprov DKI. Jumlah pengungsi meningkat",
101,3/23/2021 7:26,1.37E+18,Gege Gulana, RT @AntoniRaja: @Dennysiregar7 @DPRD_DKI @aniesbaswedan PSI siap Bang Denny demi jaga uang rakyat. Tapi apa partai lain mau?,
102,3/23/2021 6:58,1.37E+18,Republika.co.id, Brimob dan Yonkav Cijantung latihan bersama menghadapi bencana banjir di DKI Jakarta.,https://t.co/Vc4i9vCkib
103,3/23/2021 5:53,1.37E+18,Bung Gopal 88, @FerdinandHaean3 Koruptor bansos dll nya jauh LBH gila.....Kereta cepat Jakarta Bandung jg mangkrak sehingga bunga terus naik dn bertambah.. Banjir d Jawa tengah dn d Kalimantan Selatan jauh LBH parah dr DKI Jakarta.... Tp knp lu gak ngoceh pea???? Knp lu diam aja...Dasar otak kebalik lu...,https://t.co/6hNgE1Njs0
104,3/23/2021 4:24,1.37E+18,Atas Nama Kalian, RT @ChusnulCh__: Kumpulan stand up komedi terbaik Anies Baswedan dan buzzernya terkait banjir DKI Jakarta.,
105,3/23/2021 4:11,1.37E+18,Merdeka.com," DKI Targetkan Dana Pinjaman PEN untuk Penanganan Banjir 2021 Cair Awal April: Meski demikian, ia menargetkan proses selesai dalam waktu dekat dan akan dilakukan pencairan tahap pertama pada awal April.",https://t.co/AYesYxgMQH
106,3/23/2021 4:10,1.37E+18,Achmad Thiam Partasudirdja, @dipoalam49 Wah...kok sebut nya anak muda DKI ya yg gak suka jokowi (padahal anak muda seindonesia juga mirip lah cara pandang nya/kecuali buzzeRp) ...nanti di kira karena hasutan Anies lagi deh.... Wong banjir se Indonesia saja yg di obok-obok cuma Anies kok.,https://t.co/YOvSQOySgR
107,3/23/2021 2:33,1.37E+18,Serenity," RT @dewiirawan13: Mksd Jokowi bgini, Jokowi Pres RI, Ahok ttp Gub DKI jgn diganti, insyaAllah bs beresin banjir& macet.",
108,3/23/2021 2:03,1.37E+18,Negeriku Oh Negerimu," Di akhir zaman ini sdh semakin sulit sekali mencari tokoh, media, aparat hukum, pejabat dsb yg betul2 fair, lurus, jujur & memihak kpd kebenaran & keadilan. 
Contoh: dana APBN, mjd bansos dr presiden (kan bukan uang pribadinya). banjir salah alam, utk DKI salah gubernur, dll",https://t.co/NpYH9HQ9rA
109,3/23/2021 1:55,1.37E+18,SUFFERANCE, @RBTHIndonesia Rencana yg hanya sekedar pelarian dari gagalnya mengatasi banjir ibukota yg sudah diobral sejak masih menjadi gubernur. Padahal saya berharap pemerintah beserta pihak2 disekitar rejim dan pendukungnya pindah ke ibukota baru membentuk habitat baru supaya DKI tdk diganggu lagi,https://t.co/h1syn2vpez
110,3/23/2021 1:35,1.37E+18,Serenity," RT @Candraasmara85: Kadrun, ""Knapa klian fokusnya ke banjir DKI aja (Anies) sdgkan daerah lain, mingkem?",
111,3/23/2021 1:16,1.37E+18,Farid Ariadno," RT @Uki23: Kalau mengikutkan data BPBD tahun 2016, 2017, 2018 ada fakta yang disembunyikan Pemprov DKI. Jumlah pengungsi meningkat",
112,3/23/2021 1:11,1.37E+18,Serenity, RT @hasyimmah: Bahkan mantan gubernur DKI Pak Sutiyoso berkomentar di TV tentang parahnya banjir Jakarta awal 2020.,
113,3/23/2021 1:08,1.37E+18,Serenity," RT @hasyimmah: Kenapa di banjir Jabodetabek awal tahun lalu, publik hanya menyalahkan gubernur DKI, bukan gubernur Jabar dan Banten?",
114,3/23/2021 1:07,1.37E+18,Serenity," RT @hasyimmah: Runtuhnya Kesombongan Sang Gubernur. Anda ingin tahu kenapa kita ""sedikit pantas"" untuk menyalahkan gubernur DKI jakarta soal Banjir",
